lat,lon,desirable_score,total_deductions,overall_score,final_score
32.75999999999995,-81.00000000000091,0.0,0,0,0
32.75999999999995,-80.98000000000091,1.0,0,1.0,1.0
32.75999999999995,-80.96000000000092,1.5,0,1.5,1.5
32.75999999999995,-80.94000000000092,1.0,0,1.0,1.0
32.75999999999995,-80.92000000000093,0.0,0,0,0
32.75999999999995,-80.90000000000093,1.0,0,1.0,1.0
32.75999999999995,-80.88000000000093,0.0,0,0,0
32.75999999999995,-80.86000000000094,0.0,0,0,0
32.75999999999995,-80.84000000000094,0.0,0,0,0
32.75999999999995,-80.82000000000095,1.0,0,1.0,1.0
32.779999999999944,-85.6,1.0,0,1.0,1.0
32.779999999999944,-85.58,4.5,0,4.5,4.5
32.779999999999944,-85.56,3.5,0,3.5,3.5
32.779999999999944,-85.54,3.5,0,3.5,3.5
32.779999999999944,-85.52000000000001,2.0,0,2.0,2.0
32.779999999999944,-85.50000000000001,1.0,0,1.0,1.0
32.779999999999944,-85.48000000000002,1.0,0,1.0,1.0
32.779999999999944,-85.46000000000002,0.0,0,0,0
32.779999999999944,-85.44000000000003,1.0,0,1.0,1.0
32.779999999999944,-85.42000000000003,1.0,0,1.0,1.0
32.779999999999944,-85.40000000000003,1.0,0,1.0,1.0
32.779999999999944,-85.38000000000004,0.0,0,0,0
32.779999999999944,-85.36000000000004,0.0,0,0,0
32.779999999999944,-85.34000000000005,0.0,0,0,0
32.779999999999944,-85.32000000000005,2.5,0,2.5,2.5
32.779999999999944,-85.30000000000005,5.5,0,5.5,5.5
32.779999999999944,-85.28000000000006,1.5,0,1.5,1.5
32.779999999999944,-85.26000000000006,2.0,0,2.0,2.0
32.779999999999944,-85.24000000000007,2.0,0,2.0,2.0
32.779999999999944,-85.22000000000007,0.0,0,0,0
32.779999999999944,-85.20000000000007,3.5,0,3.5,3.5
32.779999999999944,-85.18000000000008,10.0,0,10.0,10.0
32.779999999999944,-85.16000000000008,4.0,0,4.0,4.0
32.779999999999944,-85.14000000000009,3.0,0,3.0,3.0
32.779999999999944,-85.12000000000009,3.5,0,3.5,3.5
32.779999999999944,-85.1000000000001,0.0,0,0,0
32.779999999999944,-85.0800000000001,1.0,0,1.0,1.0
32.779999999999944,-85.0600000000001,0.0,0,0,0
32.779999999999944,-85.0400000000001,0.0,0,0,0
32.779999999999944,-85.02000000000011,2.0,0,2.0,2.0
32.779999999999944,-85.00000000000011,0.0,0,0,0
32.779999999999944,-84.98000000000012,1.0,0,1.0,1.0
32.779999999999944,-84.96000000000012,1.0,0,1.0,1.0
32.779999999999944,-84.94000000000013,3.5,0,3.5,3.5
32.779999999999944,-84.92000000000013,0.0,0,0,0
32.779999999999944,-84.90000000000013,13.0,0,13.0,13.0
32.779999999999944,-84.88000000000014,19.5,0,19.5,19.5
32.779999999999944,-84.86000000000014,20.5,0,20.5,20
32.779999999999944,-84.84000000000015,3.0,0,3.0,3.0
32.779999999999944,-84.82000000000015,2.0,0,2.0,2.0
32.779999999999944,-84.80000000000015,0.0,0,0,0
32.779999999999944,-84.78000000000016,1.5,0,1.5,1.5
32.779999999999944,-84.76000000000016,1.5,0,1.5,1.5
32.779999999999944,-84.74000000000017,0.0,0,0,0
32.779999999999944,-84.72000000000017,0.0,0,0,0
32.779999999999944,-84.70000000000017,0.0,0,0,0
32.779999999999944,-84.68000000000018,0.0,0,0,0
32.779999999999944,-84.66000000000018,0.0,0,0,0
32.779999999999944,-84.64000000000019,3.0,0,3.0,3.0
32.779999999999944,-84.62000000000019,0.0,0,0,0
32.779999999999944,-84.6000000000002,0.0,0,0,0
32.779999999999944,-84.5800000000002,2.0,0,2.0,2.0
32.779999999999944,-84.5600000000002,11.0,0,11.0,11.0
32.779999999999944,-84.5400000000002,2.0,0,2.0,2.0
32.779999999999944,-84.52000000000021,0.0,0,0,0
32.779999999999944,-84.50000000000021,0.0,0,0,0
32.779999999999944,-84.48000000000022,0.0,0,0,0
32.779999999999944,-84.46000000000022,0.0,0,0,0
32.779999999999944,-84.44000000000023,2.5,2,0.5,0.5
32.779999999999944,-84.42000000000023,2.5,2,0.5,0.5
32.779999999999944,-84.40000000000023,2.0,2,0,0
32.779999999999944,-84.38000000000024,0.0,0,0,0
32.779999999999944,-84.36000000000024,0.0,0,0,0
32.779999999999944,-84.34000000000024,0.0,2,0,0
32.779999999999944,-84.32000000000025,0.0,2,0,0
32.779999999999944,-84.30000000000025,0.0,2,0,0
32.779999999999944,-84.28000000000026,0.0,2,0,0
32.779999999999944,-84.26000000000026,0.0,2,0,0
32.779999999999944,-84.24000000000026,0.0,2,0,0
32.779999999999944,-84.22000000000027,0.0,2,0,0
32.779999999999944,-84.20000000000027,0.0,2,0,0
32.779999999999944,-84.18000000000028,0.0,2,0,0
32.779999999999944,-84.16000000000028,0.0,2,0,0
32.779999999999944,-84.14000000000028,0.0,0,0,0
32.779999999999944,-84.12000000000029,0.0,0,0,0
32.779999999999944,-84.10000000000029,0.0,0,0,0
32.779999999999944,-84.0800000000003,1.0,0,1.0,1.0
32.779999999999944,-84.0600000000003,2.0,0,2.0,2.0
32.779999999999944,-84.0400000000003,1.5,0,1.5,1.5
32.779999999999944,-84.02000000000031,0.0,0,0,0
32.779999999999944,-84.00000000000031,0.0,0,0,0
32.779999999999944,-83.98000000000032,0.0,0,0,0
32.779999999999944,-83.96000000000032,0.0,2,0,0
32.779999999999944,-83.94000000000032,0.0,2,0,0
32.779999999999944,-83.92000000000033,0.0,2,0,0
32.779999999999944,-83.90000000000033,0.0,2,0,0
32.779999999999944,-83.88000000000034,1.0,2,0,0
32.779999999999944,-83.86000000000034,2.5,2,0.5,0.5
32.779999999999944,-83.84000000000034,1.5,0,1.5,1.5
32.779999999999944,-83.82000000000035,1.5,0,1.5,1.5
32.779999999999944,-83.80000000000035,0.0,0,0,0
32.779999999999944,-83.78000000000036,1.0,0,1.0,1.0
32.779999999999944,-83.76000000000036,1.0,0,1.0,1.0
32.779999999999944,-83.74000000000036,0.0,0,0,0
32.779999999999944,-83.72000000000037,4.0,0,4.0,4.0
32.779999999999944,-83.70000000000037,10.0,0,10.0,10.0
32.779999999999944,-83.68000000000038,13.5,2,11.5,11.5
32.779999999999944,-83.66000000000038,9.0,16,0,0
32.779999999999944,-83.64000000000038,5.0,2,3.0,3.0
32.779999999999944,-83.62000000000039,1.5,0,1.5,1.5
32.779999999999944,-83.60000000000039,3.5,0,3.5,3.5
32.779999999999944,-83.5800000000004,2.0,0,2.0,2.0
32.779999999999944,-83.5600000000004,2.5,0,2.5,2.5
32.779999999999944,-83.5400000000004,0.0,0,0,0
32.779999999999944,-83.52000000000041,0.0,0,0,0
32.779999999999944,-83.50000000000041,1.5,0,1.5,1.5
32.779999999999944,-83.48000000000042,1.0,0,1.0,1.0
32.779999999999944,-83.46000000000042,0.0,0,0,0
32.779999999999944,-83.44000000000042,0.0,0,0,0
32.779999999999944,-83.42000000000043,0.0,0,0,0
32.779999999999944,-83.40000000000043,0.0,0,0,0
32.779999999999944,-83.38000000000044,2.0,0,2.0,2.0
32.779999999999944,-83.36000000000044,1.5,0,1.5,1.5
32.779999999999944,-83.34000000000044,1.5,0,1.5,1.5
32.779999999999944,-83.32000000000045,1.0,0,1.0,1.0
32.779999999999944,-83.30000000000045,1.5,0,1.5,1.5
32.779999999999944,-83.28000000000046,0.0,0,0,0
32.779999999999944,-83.26000000000046,0.0,0,0,0
32.779999999999944,-83.24000000000046,0.0,0,0,0
32.779999999999944,-83.22000000000047,0.0,0,0,0
32.779999999999944,-83.20000000000047,0.0,0,0,0
32.779999999999944,-83.18000000000048,0.0,0,0,0
32.779999999999944,-83.16000000000048,0.0,0,0,0
32.779999999999944,-83.14000000000048,0.0,0,0,0
32.779999999999944,-83.12000000000049,0.0,0,0,0
32.779999999999944,-83.10000000000049,1.0,2,0,0
32.779999999999944,-83.0800000000005,2.0,2,0,0
32.779999999999944,-83.0600000000005,1.0,2,0,0
32.779999999999944,-83.0400000000005,0.0,2,0,0
32.779999999999944,-83.02000000000051,1.0,2,0,0
32.779999999999944,-83.00000000000051,0.0,2,0,0
32.779999999999944,-82.98000000000052,0.0,2,0,0
32.779999999999944,-82.96000000000052,2.5,2,0.5,0.5
32.779999999999944,-82.94000000000052,0.0,0,0,0
32.779999999999944,-82.92000000000053,0.0,0,0,0
32.779999999999944,-82.90000000000053,0.0,0,0,0
32.779999999999944,-82.88000000000054,1.5,0,1.5,1.5
32.779999999999944,-82.86000000000054,0.0,0,0,0
32.779999999999944,-82.84000000000054,0.0,0,0,0
32.779999999999944,-82.82000000000055,1.0,0,1.0,1.0
32.779999999999944,-82.80000000000055,0.0,0,0,0
32.779999999999944,-82.78000000000056,0.0,0,0,0
32.779999999999944,-82.76000000000056,2.5,2,0.5,0.5
32.779999999999944,-82.74000000000056,4.0,2,2.0,2.0
32.779999999999944,-82.72000000000057,2.0,0,2.0,2.0
32.779999999999944,-82.70000000000057,5.5,0,5.5,5.5
32.779999999999944,-82.68000000000058,1.0,0,1.0,1.0
32.779999999999944,-82.66000000000058,0.0,0,0,0
32.779999999999944,-82.64000000000058,3.5,0,3.5,3.5
32.779999999999944,-82.62000000000059,3.0,0,3.0,3.0
32.779999999999944,-82.60000000000059,2.5,0,2.5,2.5
32.779999999999944,-82.5800000000006,3.5,0,3.5,3.5
32.779999999999944,-82.5600000000006,2.0,0,2.0,2.0
32.779999999999944,-82.5400000000006,1.0,2,0,0
32.779999999999944,-82.5200000000006,2.5,2,0.5,0.5
32.779999999999944,-82.50000000000061,2.5,2,0.5,0.5
32.779999999999944,-82.48000000000062,2.5,2,0.5,0.5
32.779999999999944,-82.46000000000062,0.0,0,0,0
32.779999999999944,-82.44000000000062,0.0,0,0,0
32.779999999999944,-82.42000000000063,0.0,0,0,0
32.779999999999944,-82.40000000000063,1.0,0,1.0,1.0
32.779999999999944,-82.38000000000063,1.0,2,0,0
32.779999999999944,-82.36000000000064,0.0,2,0,0
32.779999999999944,-82.34000000000064,1.5,2,0,0
32.779999999999944,-82.32000000000065,1.5,2,0,0
32.779999999999944,-82.30000000000065,0.0,2,0,0
32.779999999999944,-82.28000000000065,0.0,2,0,0
32.779999999999944,-82.26000000000066,1.0,2,0,0
32.779999999999944,-82.24000000000066,2.0,2,0,0
32.779999999999944,-82.22000000000067,3.0,2,1.0,1.0
32.779999999999944,-82.20000000000067,2.0,2,0,0
32.779999999999944,-82.18000000000067,0.0,2,0,0
32.779999999999944,-82.16000000000068,0.0,2,0,0
32.779999999999944,-82.14000000000068,0.0,2,0,0
32.779999999999944,-82.12000000000069,2.0,0,2.0,2.0
32.779999999999944,-82.10000000000069,1.5,0,1.5,1.5
32.779999999999944,-82.0800000000007,1.0,0,1.0,1.0
32.779999999999944,-82.0600000000007,3.0,0,3.0,3.0
32.779999999999944,-82.0400000000007,3.0,0,3.0,3.0
32.779999999999944,-82.0200000000007,0.0,0,0,0
32.779999999999944,-82.00000000000071,0.0,0,0,0
32.779999999999944,-81.98000000000071,0.0,0,0,0
32.779999999999944,-81.96000000000072,1.0,0,1.0,1.0
32.779999999999944,-81.94000000000072,23.5,0,23.5,20
32.779999999999944,-81.92000000000073,6.0,0,6.0,6.0
32.779999999999944,-81.90000000000073,0.0,0,0,0
32.779999999999944,-81.88000000000073,1.0,0,1.0,1.0
32.779999999999944,-81.86000000000074,1.5,0,1.5,1.5
32.779999999999944,-81.84000000000074,1.0,0,1.0,1.0
32.779999999999944,-81.82000000000075,0.0,0,0,0
32.779999999999944,-81.80000000000075,0.0,0,0,0
32.779999999999944,-81.78000000000075,2.0,0,2.0,2.0
32.779999999999944,-81.76000000000076,3.5,0,3.5,3.5
32.779999999999944,-81.74000000000076,1.5,0,1.5,1.5
32.779999999999944,-81.72000000000077,0.0,0,0,0
32.779999999999944,-81.70000000000077,0.0,0,0,0
32.779999999999944,-81.68000000000077,5.5,0,5.5,5.5
32.779999999999944,-81.66000000000078,9.5,0,9.5,9.5
32.779999999999944,-81.64000000000078,22.0,0,22.0,20
32.779999999999944,-81.62000000000079,2.0,0,2.0,2.0
32.779999999999944,-81.60000000000079,4.0,0,4.0,4.0
32.779999999999944,-81.5800000000008,5.0,0,5.0,5.0
32.779999999999944,-81.5600000000008,4.5,0,4.5,4.5
32.779999999999944,-81.5400000000008,3.5,0,3.5,3.5
32.779999999999944,-81.5200000000008,1.0,0,1.0,1.0
32.779999999999944,-81.50000000000081,1.0,0,1.0,1.0
32.779999999999944,-81.48000000000081,1.0,0,1.0,1.0
32.779999999999944,-81.46000000000082,0.0,0,0,0
32.779999999999944,-81.44000000000082,0.0,0,0,0
32.779999999999944,-81.42000000000083,0.0,0,0,0
32.779999999999944,-81.40000000000083,0.0,0,0,0
32.779999999999944,-81.38000000000083,0.0,0,0,0
32.779999999999944,-81.36000000000084,0.0,0,0,0
32.779999999999944,-81.34000000000084,1.0,0,1.0,1.0
32.779999999999944,-81.32000000000085,1.0,0,1.0,1.0
32.779999999999944,-81.30000000000085,1.0,0,1.0,1.0
32.779999999999944,-81.28000000000085,0.0,0,0,0
32.779999999999944,-81.26000000000086,5.0,0,5.0,5.0
32.779999999999944,-81.24000000000086,20.5,0,20.5,20
32.779999999999944,-81.22000000000087,9.5,0,9.5,9.5
32.779999999999944,-81.20000000000087,1.0,0,1.0,1.0
32.779999999999944,-81.18000000000087,3.5,0,3.5,3.5
32.779999999999944,-81.16000000000088,0.0,0,0,0
32.779999999999944,-81.14000000000088,3.5,0,3.5,3.5
32.779999999999944,-81.12000000000089,0.0,0,0,0
32.779999999999944,-81.10000000000089,0.0,0,0,0
32.779999999999944,-81.0800000000009,0.0,0,0,0
32.779999999999944,-81.0600000000009,1.0,0,1.0,1.0
32.779999999999944,-81.0400000000009,1.5,0,1.5,1.5
32.779999999999944,-81.0200000000009,1.0,0,1.0,1.0
32.779999999999944,-81.00000000000091,4.0,0,4.0,4.0
32.779999999999944,-80.98000000000091,5.0,0,5.0,5.0
32.779999999999944,-80.96000000000092,1.5,0,1.5,1.5
32.779999999999944,-80.94000000000092,0.0,0,0,0
32.779999999999944,-80.92000000000093,1.0,0,1.0,1.0
32.779999999999944,-80.90000000000093,2.0,0,2.0,2.0
32.779999999999944,-80.88000000000093,1.0,0,1.0,1.0
32.779999999999944,-80.86000000000094,1.0,0,1.0,1.0
32.779999999999944,-80.84000000000094,0.0,0,0,0
32.779999999999944,-80.82000000000095,0.0,0,0,0
32.79999999999995,-85.6,1.0,0,1.0,1.0
32.79999999999995,-85.58,3.5,0,3.5,3.5
32.79999999999995,-85.56,2.5,0,2.5,2.5
32.79999999999995,-85.54,2.5,0,2.5,2.5
32.79999999999995,-85.52000000000001,1.0,0,1.0,1.0
32.79999999999995,-85.50000000000001,0.0,0,0,0
32.79999999999995,-85.48000000000002,0.0,0,0,0
32.79999999999995,-85.46000000000002,0.0,0,0,0
32.79999999999995,-85.44000000000003,1.0,0,1.0,1.0
32.79999999999995,-85.42000000000003,1.5,0,1.5,1.5
32.79999999999995,-85.40000000000003,1.5,0,1.5,1.5
32.79999999999995,-85.38000000000004,1.0,0,1.0,1.0
32.79999999999995,-85.36000000000004,0.0,0,0,0
32.79999999999995,-85.34000000000005,0.0,0,0,0
32.79999999999995,-85.32000000000005,0.0,0,0,0
32.79999999999995,-85.30000000000005,3.5,0,3.5,3.5
32.79999999999995,-85.28000000000006,1.0,0,1.0,1.0
32.79999999999995,-85.26000000000006,3.5,0,3.5,3.5
32.79999999999995,-85.24000000000007,4.5,0,4.5,4.5
32.79999999999995,-85.22000000000007,1.5,0,1.5,1.5
32.79999999999995,-85.20000000000007,16.5,0,16.5,16.5
32.79999999999995,-85.18000000000008,17.5,2,15.5,15.5
32.79999999999995,-85.16000000000008,9.5,0,9.5,9.5
32.79999999999995,-85.14000000000009,6.5,0,6.5,6.5
32.79999999999995,-85.12000000000009,3.5,0,3.5,3.5
32.79999999999995,-85.1000000000001,0.0,0,0,0
32.79999999999995,-85.0800000000001,0.0,0,0,0
32.79999999999995,-85.0600000000001,0.0,0,0,0
32.79999999999995,-85.0400000000001,5.5,0,5.5,5.5
32.79999999999995,-85.02000000000011,4.5,0,4.5,4.5
32.79999999999995,-85.00000000000011,3.5,0,3.5,3.5
32.79999999999995,-84.98000000000012,3.5,0,3.5,3.5
32.79999999999995,-84.96000000000012,2.0,0,2.0,2.0
32.79999999999995,-84.94000000000013,1.0,0,1.0,1.0
32.79999999999995,-84.92000000000013,1.0,0,1.0,1.0
32.79999999999995,-84.90000000000013,1.0,0,1.0,1.0
32.79999999999995,-84.88000000000014,8.5,0,8.5,8.5
32.79999999999995,-84.86000000000014,11.0,0,11.0,11.0
32.79999999999995,-84.84000000000015,5.0,0,5.0,5.0
32.79999999999995,-84.82000000000015,8.5,2,6.5,6.5
32.79999999999995,-84.80000000000015,5.0,0,5.0,5.0
32.79999999999995,-84.78000000000016,2.0,0,2.0,2.0
32.79999999999995,-84.76000000000016,0.0,0,0,0
32.79999999999995,-84.74000000000017,0.0,0,0,0
32.79999999999995,-84.72000000000017,1.5,0,1.5,1.5
32.79999999999995,-84.70000000000017,9.0,0,9.0,9.0
32.79999999999995,-84.68000000000018,3.5,0,3.5,3.5
32.79999999999995,-84.66000000000018,1.5,0,1.5,1.5
32.79999999999995,-84.64000000000019,4.5,0,4.5,4.5
32.79999999999995,-84.62000000000019,1.0,0,1.0,1.0
32.79999999999995,-84.6000000000002,1.5,0,1.5,1.5
32.79999999999995,-84.5800000000002,0.0,0,0,0
32.79999999999995,-84.5600000000002,8.5,0,8.5,8.5
32.79999999999995,-84.5400000000002,0.0,0,0,0
32.79999999999995,-84.52000000000021,1.0,0,1.0,1.0
32.79999999999995,-84.50000000000021,1.0,0,1.0,1.0
32.79999999999995,-84.48000000000022,0.0,0,0,0
32.79999999999995,-84.46000000000022,0.0,0,0,0
32.79999999999995,-84.44000000000023,0.0,0,0,0
32.79999999999995,-84.42000000000023,0.0,2,0,0
32.79999999999995,-84.40000000000023,2.5,2,0.5,0.5
32.79999999999995,-84.38000000000024,0.0,0,0,0
32.79999999999995,-84.36000000000024,0.0,2,0,0
32.79999999999995,-84.34000000000024,0.0,2,0,0
32.79999999999995,-84.32000000000025,0.0,2,0,0
32.79999999999995,-84.30000000000025,0.0,2,0,0
32.79999999999995,-84.28000000000026,0.0,2,0,0
32.79999999999995,-84.26000000000026,0.0,2,0,0
32.79999999999995,-84.24000000000026,0.0,2,0,0
32.79999999999995,-84.22000000000027,0.0,2,0,0
32.79999999999995,-84.20000000000027,0.0,2,0,0
32.79999999999995,-84.18000000000028,0.0,2,0,0
32.79999999999995,-84.16000000000028,0.0,2,0,0
32.79999999999995,-84.14000000000028,0.0,0,0,0
32.79999999999995,-84.12000000000029,0.0,0,0,0
32.79999999999995,-84.10000000000029,0.0,0,0,0
32.79999999999995,-84.0800000000003,0.0,0,0,0
32.79999999999995,-84.0600000000003,0.0,0,0,0
32.79999999999995,-84.0400000000003,3.0,0,3.0,3.0
32.79999999999995,-84.02000000000031,3.0,0,3.0,3.0
32.79999999999995,-84.00000000000031,0.0,0,0,0
32.79999999999995,-83.98000000000032,0.0,0,0,0
32.79999999999995,-83.96000000000032,1.5,0,1.5,1.5
32.79999999999995,-83.94000000000032,0.0,2,0,0
32.79999999999995,-83.92000000000033,0.0,2,0,0
32.79999999999995,-83.90000000000033,0.0,2,0,0
32.79999999999995,-83.88000000000034,1.5,2,0,0
32.79999999999995,-83.86000000000034,1.5,0,1.5,1.5
32.79999999999995,-83.84000000000034,3.5,0,3.5,3.5
32.79999999999995,-83.82000000000035,9.5,0,9.5,9.5
32.79999999999995,-83.80000000000035,8.0,0,8.0,8.0
32.79999999999995,-83.78000000000036,6.0,0,6.0,6.0
32.79999999999995,-83.76000000000036,3.5,0,3.5,3.5
32.79999999999995,-83.74000000000036,12.5,2,10.5,10.5
32.79999999999995,-83.72000000000037,17.0,0,17.0,17.0
32.79999999999995,-83.70000000000037,17.0,2,15.0,15.0
32.79999999999995,-83.68000000000038,19.0,0,19.0,19.0
32.79999999999995,-83.66000000000038,19.0,0,19.0,19.0
32.79999999999995,-83.64000000000038,17.0,2,15.0,15.0
32.79999999999995,-83.62000000000039,3.0,0,3.0,3.0
32.79999999999995,-83.60000000000039,3.5,0,3.5,3.5
32.79999999999995,-83.5800000000004,6.5,0,6.5,6.5
32.79999999999995,-83.5600000000004,7.5,0,7.5,7.5
32.79999999999995,-83.5400000000004,0.0,0,0,0
32.79999999999995,-83.52000000000041,1.0,2,0,0
32.79999999999995,-83.50000000000041,3.0,0,3.0,3.0
32.79999999999995,-83.48000000000042,3.0,0,3.0,3.0
32.79999999999995,-83.46000000000042,2.5,0,2.5,2.5
32.79999999999995,-83.44000000000042,1.5,0,1.5,1.5
32.79999999999995,-83.42000000000043,0.0,0,0,0
32.79999999999995,-83.40000000000043,0.0,0,0,0
32.79999999999995,-83.38000000000044,0.0,0,0,0
32.79999999999995,-83.36000000000044,0.0,0,0,0
32.79999999999995,-83.34000000000044,1.0,0,1.0,1.0
32.79999999999995,-83.32000000000045,1.0,0,1.0,1.0
32.79999999999995,-83.30000000000045,1.0,0,1.0,1.0
32.79999999999995,-83.28000000000046,1.0,0,1.0,1.0
32.79999999999995,-83.26000000000046,1.0,0,1.0,1.0
32.79999999999995,-83.24000000000046,0.0,0,0,0
32.79999999999995,-83.22000000000047,1.0,0,1.0,1.0
32.79999999999995,-83.20000000000047,3.5,0,3.5,3.5
32.79999999999995,-83.18000000000048,10.0,0,10.0,10.0
32.79999999999995,-83.16000000000048,2.5,0,2.5,2.5
32.79999999999995,-83.14000000000048,0.0,0,0,0
32.79999999999995,-83.12000000000049,0.0,2,0,0
32.79999999999995,-83.10000000000049,0.0,2,0,0
32.79999999999995,-83.0800000000005,1.5,2,0,0
32.79999999999995,-83.0600000000005,0.0,2,0,0
32.79999999999995,-83.0400000000005,0.0,2,0,0
32.79999999999995,-83.02000000000051,0.0,2,0,0
32.79999999999995,-83.00000000000051,0.0,2,0,0
32.79999999999995,-82.98000000000052,0.0,2,0,0
32.79999999999995,-82.96000000000052,2.0,2,0,0
32.79999999999995,-82.94000000000052,0.0,0,0,0
32.79999999999995,-82.92000000000053,1.5,0,1.5,1.5
32.79999999999995,-82.90000000000053,1.0,0,1.0,1.0
32.79999999999995,-82.88000000000054,1.5,0,1.5,1.5
32.79999999999995,-82.86000000000054,1.0,0,1.0,1.0
32.79999999999995,-82.84000000000054,1.0,0,1.0,1.0
32.79999999999995,-82.82000000000055,2.0,0,2.0,2.0
32.79999999999995,-82.80000000000055,1.0,0,1.0,1.0
32.79999999999995,-82.78000000000056,1.5,2,0,0
32.79999999999995,-82.76000000000056,0.0,2,0,0
32.79999999999995,-82.74000000000056,0.0,2,0,0
32.79999999999995,-82.72000000000057,0.0,2,0,0
32.79999999999995,-82.70000000000057,1.0,2,0,0
32.79999999999995,-82.68000000000058,1.5,2,0,0
32.79999999999995,-82.66000000000058,0.0,2,0,0
32.79999999999995,-82.64000000000058,2.0,2,0,0
32.79999999999995,-82.62000000000059,1.5,2,0,0
32.79999999999995,-82.60000000000059,3.5,0,3.5,3.5
32.79999999999995,-82.5800000000006,0.0,0,0,0
32.79999999999995,-82.5600000000006,1.0,0,1.0,1.0
32.79999999999995,-82.5400000000006,0.0,2,0,0
32.79999999999995,-82.5200000000006,2.5,2,0.5,0.5
32.79999999999995,-82.50000000000061,2.0,0,2.0,2.0
32.79999999999995,-82.48000000000062,2.5,0,2.5,2.5
32.79999999999995,-82.46000000000062,1.0,0,1.0,1.0
32.79999999999995,-82.44000000000062,1.0,0,1.0,1.0
32.79999999999995,-82.42000000000063,1.0,0,1.0,1.0
32.79999999999995,-82.40000000000063,1.5,2,0,0
32.79999999999995,-82.38000000000063,2.0,2,0,0
32.79999999999995,-82.36000000000064,2.0,2,0,0
32.79999999999995,-82.34000000000064,2.0,2,0,0
32.79999999999995,-82.32000000000065,1.5,2,0,0
